#chrom	start	end	name	score	strand	thickStart	thickEnd	itemRGB	blockCount	blockSizes	blockStart	deepTools_group		
chrX	402793	405274	YJL019W	.	+	402793	405274	0	1	2481	402789	Q4		
chrV	560328	562810	YER186C	.	-	560328	562810	0	1	2482	560323	Q4		
chrI	106156	108639	YAL023C	.	-	106156	108639	0	1	2483	106155	Q4		
chrII	248622	251106	YBR007C	.	-	248622	251106	0	1	2484	248620	Q4		
chrXVI	26535	29020	YPL272C	.	-	26535	29020	0	1	2485	26533	Q4		
chrVI	90978	93465	YFL023W	.	+	90978	93465	0	1	2487	90969	Q4		
chrXIV	126692	129180	YNL272C	.	-	126692	129180	0	1	2488	126691	Q4		
chrVIII	18667	21157	YHL040C	.	-	18667	21157	0	1	2490	18666	Q4		
chrXIII	759579	762071	YMR246W	.	+	759579	762071	0	1	2492	759572	Q4		
chrII	40772	43265	YBL097W	.	+	40772	43265	0	1	2493	40768	Q4		
chrXV	312918	315414	YOL006C	.	-	312918	315414	0	1	2496	312915	Q4		
chrVII	293207	295704	YGL114W	.	+	293207	295704	0	1	2497	293205	Q4		
chrXIV	332456	334956	YNL161W	.	+	332456	334956	0	1	2500	332453	Q4		
chrVII	899828	902329	YGR200C	.	-	899828	902329	0	1	2501	899820	Q4		
chrXII	147826	150330	YLL001W	.	+	147826	150330	0	1	2504	147825	Q4		
chrXI	226402	228906	YKL112W	.	+	226402	228906	0	1	2504	226400	Q4		
chrIV	1480980	1483485	YDR520C	.	-	1480980	1483485	0	1	2505	1480979	Q4		
chrXIV	319198	321703	YNL167C	.	-	319198	321703	0	1	2505	319195	Q4		
chrVII	850923	853428	YGR178C	.	-	850923	853428	0	1	2505	850915	Q4		
chrX	102015	104521	YJL168C	.	-	102015	104521	0	1	2506	102014	Q4		
chrVII	500114	502621	YGR003W	.	+	500114	502621	0	1	2507	500109	Q4		
chrIV	558269	560779	YDR052C	.	-	558269	560779	0	1	2510	558264	Q4		
chrV	184518	187028	YER015W	.	+	184518	187028	0	1	2510	184517	Q4		
chrXII	912413	914924	YLR397C	.	-	912413	914924	0	1	2511	912404	Q4		
chrVIII	394293	396805	YHR149C	.	-	394293	396805	0	1	2512	394290	Q4		
chrIII	163895	166407	YCR026C	.	-	163895	166407	0	1	2512	163894	Q4		
chrX	126462	128975	YJL156C	.	-	126462	128975	0	1	2513	126461	Q4		
chrII	467159	469674	YBR114W	.	+	467159	469674	0	1	2515	467155	Q4		
chrII	122305	124822	YBL051C	.	-	122305	124822	0	1	2517	122304	Q4		
chrVII	917035	919553	YGR212W	.	+	917035	919553	0	1	2518	917026	Q4		
chrXI	3220	5738	YKL222C	.	-	3220	5738	0	1	2518	3217	Q4		
chrXVI	561296	563814	YPR003C	.	-	561296	563814	0	1	2518	561291	Q4		
chrXIII	368033	370551	YMR049C	.	-	368033	370551	0	1	2518	368030	Q4		
chrXIV	434811	437330	YNL101W	.	+	434811	437330	0	1	2519	434807	Q4		
chrXVI	572700	575220	YPR008W	.	+	572700	575220	0	1	2520	572695	Q4		
chrXI	458810	461330	YKR010C	.	-	458810	461330	0	1	2520	458806	Q4		
chrXV	187001	189522	YOL076W	.	+	187001	189522	0	1	2521	187000	Q4		
chrIII	260156	262677	YCR084C	.	-	260156	262677	0	1	2521	260154	Q4		
chrX	656176	658698	YJR126C	.	-	656176	658698	0	1	2522	656170	Q4		
chrX	47571	50094	YJL206C	.	-	47571	50094	0	1	2523	47567	Q4		
chrIII	128026	130550	YCR008W	.	+	128026	130550	0	1	2524	128025	Q4		
chrXII	329618	332144	YLR095C	.	-	329618	332144	0	1	2526	329615	Q4		
chrVIII	506271	508800	YHR204W	.	+	506271	508800	0	1	2529	506266	Q4		
chrXI	336321	338850	YKL054C	.	-	336321	338850	0	1	2529	336318	Q4		
chrXIV	224658	227188	YNL224C	.	-	224658	227188	0	1	2530	224656	Q4		
chrV	232378	234908	YER041W	.	+	232378	234908	0	1	2530	232376	Q4		
chrXV	644532	647063	YOR165W	.	+	644532	647063	0	1	2531	644526	Q4		
chrVII	56463	58994	YGL234W	.	+	56463	58994	0	1	2531	56458	Q4		
chrX	281066	283598	YJL082W	.	+	281066	283598	0	1	2532	281064	Q4		
chrXIII	440615	443152	YMR086C-A	.	-	440615	443152	0	1	2537	440611	Q4		
chrV	229712	232249	YER040W	.	+	229712	232249	0	1	2537	229710	Q4		
chrX	56296	58836	YJL200C	.	-	56296	58836	0	1	2540	56291	Q4		
chrXV	698028	700569	YOR192C	.	-	698028	700569	0	1	2541	698022	Q4		
chrXII	573955	576496	YLR219W	.	+	573955	576496	0	1	2541	573950	Q4		
chrXIII	575018	577559	YMR160W	.	+	575018	577559	0	1	2541	575013	Q4		
chrXII	404435	406977	YLR131C	.	-	404435	406977	0	1	2542	404431	Q4		
chrXVI	815554	818096	YPR141C	.	-	815554	818096	0	1	2542	815546	Q4		
chrV	457688	460232	YER144C	.	-	457688	460232	0	1	2544	457684	Q4		
chrXII	660648	663192	YLR258W	.	+	660648	663192	0	1	2544	660642	Q4		
chrXIII	619701	622246	YMR179W	.	+	619701	622246	0	1	2545	619695	Q4		
chrIII	65848	68393	YCL030C	.	-	65848	68393	0	1	2545	65842	Q4		
chrV	189339	191884	YER017C	.	-	189339	191884	0	1	2545	189338	Q4		
chrIV	1334567	1337115	YDR436W	.	+	1334567	1337115	0	1	2548	1334566	Q4		
chrIV	289860	292408	YDL093W	.	+	289860	292408	0	1	2548	289858	Q4		
chrIV	1424667	1427215	YDR485C	.	-	1424667	1427215	0	1	2548	1424666	Q4		
chrV	526968	529518	YER171W	.	+	526968	529518	0	1	2550	526963	Q4		
chrXII	697092	699643	YLR277C	.	-	697092	699643	0	1	2551	697086	Q4		
chrIX	232944	235495	YIL068C	.	-	232944	235495	0	1	2551	232942	Q4		
chrXVI	715944	718496	YPR091C	.	-	715944	718496	0	1	2552	715937	Q4		
chrXIII	256017	258570	YML006C	.	-	256017	258570	0	1	2553	256015	Q4		
chrXV	733739	736293	YOR208W	.	+	733739	736293	0	1	2554	733732	Q4		
chrXV	954284	956838	YOR337W	.	+	954284	956838	0	1	2554	954275	Q4		
chrX	33726	36281	YJL212C	.	-	33726	36281	0	1	2555	33723	Q4		
chrXIV	247400	249956	YNL212W	.	+	247400	249956	0	1	2556	247398	Q4		
chrXV	649274	651833	YOR168W	.	+	649274	651833	0	1	2559	649268	Q4		
chrII	616042	618601	YBR198C	.	-	616042	618601	0	1	2559	616036	Q4		
chrVII	1014231	1016791	YGR261C	.	-	1014231	1016791	0	1	2560	1014230	Q4		
chrXV	1055233	1057794	YOR381W	.	+	1055233	1057794	0	1	2561	1055232	Q4		
chrIV	287028	289589	YDL095W	.	+	287028	289589	0	1	2561	287026	Q4		
chrI	45758	48322	YAL053W	.	+	45758	48322	0	1	2564	45754	Q4		
chrXV	296410	298975	YOL015W	.	+	296410	298975	0	1	2565	296408	Q4		
chrXII	517906	520472	YLR182W	.	+	517906	520472	0	1	2566	517901	Q4		
chrXII	556778	559347	YLR207W	.	+	556778	559347	0	1	2569	556773	Q4		
chrIV	450108	452677	YDR001C	.	-	450108	452677	0	1	2569	450104	Q4		
chrXII	579219	581790	YLR222C	.	-	579219	581790	0	1	2571	579214	Q4		
chrIV	971701	974272	YDR258C	.	-	971701	974272	0	1	2571	971692	Q4		
chrIII	250099	252670	YCR077C	.	-	250099	252670	0	1	2571	250097	Q4		
chrVII	476151	478723	YGL009C	.	-	476151	478723	0	1	2572	476147	Q4		
chrIV	509663	512237	YDR034C	.	-	509663	512237	0	1	2574	509658	Q4		
chrXV	394731	397305	YOR034C	.	-	394731	397305	0	1	2574	394728	Q4		
chrVI	169865	172439	YFR013W	.	+	169865	172439	0	1	2574	169864	Q4		
chrXV	654165	656742	YOR172W	.	+	654165	656742	0	1	2577	654159	Q4		
chrVIII	164873	167451	YHR028C	.	-	164873	167451	0	1	2578	164872	Q4		
chrVIII	71922	74501	YHL016C	.	-	71922	74501	0	1	2579	71915	Q4		
chrIV	202799	205380	YDL141W	.	+	202799	205380	0	1	2581	202797	Q4		
chrXVI	256796	259377	YPL155C	.	-	256796	259377	0	1	2581	256794	Q4		
chrII	528258	530843	YBR142W	.	+	528258	530843	0	1	2585	528253	Q4		
chrXVI	897142	899727	YPR181C	.	-	897142	899727	0	1	2585	897134	Q4		
chrII	203436	206022	YBL011W	.	+	203436	206022	0	1	2586	203434	Q4		
chrVII	145347	147934	YGL190C	.	-	145347	147934	0	1	2587	145346	Q4		
chrXIV	164570	167157	YNL256W	.	+	164570	167157	0	1	2587	164569	Q4		
chrVII	894655	897242	YGR198W	.	+	894655	897242	0	1	2587	894647	Q4		
chrXVI	159831	162420	YPL207W	.	+	159831	162420	0	1	2589	159830	Q4		
chrII	757549	760138	YBR276C	.	-	757549	760138	0	1	2589	757542	Q4		
chrVII	352989	355585	YGL083W	.	+	352989	355585	0	1	2596	352986	Q4		
chrXI	242978	245575	YKL104C	.	-	242978	245575	0	1	2597	242976	Q4		
chrV	339638	342237	YER091C	.	-	339638	342237	0	1	2599	339635	Q4		
chrXVI	906907	909508	YPR185W	.	+	906907	909508	0	1	2601	906898	Q4		
chrXV	628106	630707	YOR156C	.	-	628106	630707	0	1	2601	628100	Q4		
chrXIII	698614	701217	YMR216C	.	-	698614	701217	0	1	2603	698608	Q4		
chrVII	889620	892226	YGR196C	.	-	889620	892226	0	1	2606	889612	Q4		
chrVII	443549	446156	YGL027C	.	-	443549	446156	0	1	2607	443545	Q4		
chrXI	466759	469367	YKR015C	.	-	466759	469367	0	1	2608	466755	Q4		
chrXIII	690576	693185	YMR212C	.	-	690576	693185	0	1	2609	690570	Q4		
chrXVI	195850	198460	YPL184C	.	-	195850	198460	0	1	2610	195849	Q4		
chrX	317258	319869	YJL062W	.	+	317258	319869	0	1	2611	317255	Q4		
chrIV	213174	215786	YDL138W	.	+	213174	215786	0	1	2612	213172	Q4		
chrIV	868084	870697	YDR208W	.	+	868084	870697	0	1	2613	868076	Q4		
chrXVI	921058	923671	YPR193C	.	-	921058	923671	0	1	2613	921049	Q4		
chrVII	963128	965743	YGR237C	.	-	963128	965743	0	1	2615	963119	Q4		
chrX	231258	233875	YJL102W	.	+	231258	233875	0	1	2617	231256	Q4		
chrXII	769135	771755	YLR319C	.	-	769135	771755	0	1	2620	769128	Q4		
chrX	220844	223466	YJL106W	.	+	220844	223466	0	1	2622	220842	Q4		
chrXIII	236505	239127	YML017W	.	+	236505	239127	0	1	2622	236503	Q4		
chrXII	734964	737587	YLR304C	.	-	734964	737587	0	1	2623	734957	Q4		
chrIV	400842	403467	YDL028C	.	-	400842	403467	0	1	2625	400838	Q4		
chrIV	995754	998381	YDR264C	.	-	995754	998381	0	1	2627	995745	Q4		
chrVI	115952	118579	YFL009W	.	+	115952	118579	0	1	2627	115951	Q4		
chrIV	236080	238708	YDL126C	.	-	236080	238708	0	1	2628	236078	Q4		
chrVI	150000	152628	YFR002W	.	+	150000	152628	0	1	2628	149999	Q4		
chrX	388284	390914	YJL029C	.	-	388284	390914	0	1	2630	388281	Q4		
chrII	647479	650110	YBR212W	.	+	647479	650110	0	1	2631	647473	Q4		
chrX	50556	53187	YJL204C	.	-	50556	53187	0	1	2631	50551	Q4		
chrVII	622249	624883	YGR067C	.	-	622249	624883	0	1	2634	622243	Q4		
chrXI	188860	191494	YKL134C	.	-	188860	191494	0	1	2634	188859	Q4		
chrX	339711	342345	YJL051W	.	+	339711	342345	0	1	2634	339708	Q4		
chrXII	831000	833636	YLR352W	.	+	831000	833636	0	1	2636	830992	Q4		
chrXV	822406	825044	YOR267C	.	-	822406	825044	0	1	2638	822398	Q4		
chrXIV	289344	291983	YNL186W	.	+	289344	291983	0	1	2639	289342	Q4		
chrVII	368668	371311	YGL073W	.	+	368668	371311	0	1	2643	368665	Q4		
chrXII	802527	805171	YLR337C	.	-	802527	805171	0	1	2644	802519	Q4		
chrIII	31431	34078	YCL054W	.	+	31431	34078	0	1	2647	31428	Q4		
chrXII	429388	432035	YLR144C	.	-	429388	432035	0	1	2647	429384	Q4		
chrVII	107931	110578	YGL205W	.	+	107931	110578	0	1	2647	107930	Q4		
chrXVI	205201	207849	YPL180W	.	+	205201	207849	0	1	2648	205199	Q4		
chrXV	775667	778315	YOR233W	.	+	775667	778315	0	1	2648	775660	Q4		
chrXV	361368	364018	YOR017W	.	+	361368	364018	0	1	2650	361365	Q4		
chrXV	602442	605093	YOR144C	.	-	602442	605093	0	1	2651	602436	Q4		
chrVI	131719	134370	YFL004W	.	+	131719	134370	0	1	2651	131718	Q4		
chrXVI	857394	860046	YPR159W	.	+	857394	860046	0	1	2652	857386	Q4		
chrXIII	623384	626036	YMR182W-A	.	+	623384	626036	0	1	2652	623378	Q4		
chrVIII	417473	420126	YHR159W	.	+	417473	420126	0	1	2653	417469	Q4		
chrIV	907316	909969	YDR221W	.	+	907316	909969	0	1	2653	907307	Q4		
chrVI	196542	199196	YFR022W	.	+	196542	199196	0	1	2654	196541	Q4		
chrX	76699	79355	YJL187C	.	-	76699	79355	0	1	2656	76692	Q4		
chrXIII	596538	599194	YMR168C	.	-	596538	599194	0	1	2656	596533	Q4		
chrII	694729	697386	YBR238C	.	-	694729	697386	0	1	2657	694723	Q4		
chrXVI	35204	37862	YPL268W	.	+	35204	37862	0	1	2658	35201	Q4		
chrIX	163268	165929	YIL107C	.	-	163268	165929	0	1	2661	163267	Q4		
chrVI	229361	232029	YFR038W	.	+	229361	232029	0	1	2668	229359	Q4		
chrV	556084	558754	YER184C	.	-	556084	558754	0	1	2670	556079	Q4		
chrX	239325	241995	YJL099W	.	+	239325	241995	0	1	2670	239323	Q4		
chrXI	299343	302014	YKL072W	.	+	299343	302014	0	1	2671	299341	Q4		
chrIV	1252014	1254685	YDR389W	.	+	1252014	1254685	0	1	2671	1252013	Q4		
chrIV	1504956	1507627	YDR535C	.	-	1504956	1507627	0	1	2671	1504955	Q4		
chrIX	183767	186439	YIL095W	.	+	183767	186439	0	1	2672	183766	Q4		
chrXIV	387171	389843	YNL126W	.	+	387171	389843	0	1	2672	387168	Q4		
chrIV	1298368	1301043	YDR416W	.	+	1298368	1301043	0	1	2675	1298367	Q4		
chrXII	151332	154008	YLR001C	.	-	151332	154008	0	1	2676	151331	Q4		
chrXVI	215713	218390	YPL176C	.	-	215713	218390	0	1	2677	215711	Q4		
chrIV	1214909	1217592	YDR369C	.	-	1214909	1217592	0	1	2683	1214908	Q4		
chrVIII	273858	276544	YHR084W	.	+	273858	276544	0	1	2686	273856	Q4		
chrII	501759	504446	YBR133C	.	-	501759	504446	0	1	2687	501754	Q4		
chrI	62775	65463	YAL041W	.	+	62775	65463	0	1	2688	62769	Q4		
chrIV	700153	702844	YDR125C	.	-	700153	702844	0	1	2691	700146	Q4		
chrXII	255251	257945	YLR057W	.	+	255251	257945	0	1	2694	255249	Q4		
chrVII	371553	374248	YGL071W	.	+	371553	374248	0	1	2695	371550	Q4		
chrXI	562502	565199	YKR064W	.	+	562502	565199	0	1	2697	562497	Q4		
chrXII	495383	498080	YLR166C	.	-	495383	498080	0	1	2697	495379	Q4		
chrXV	808150	810847	YOR256C	.	-	808150	810847	0	1	2697	808142	Q4		
chrXIII	594866	597564	YMR167W	.	+	594866	597564	0	1	2698	594861	Q4		
chrII	586480	589179	YBR179C	.	-	586480	589179	0	1	2699	586475	Q4		
chrII	691912	694611	YBR237W	.	+	691912	694611	0	1	2699	691906	Q4		
chrVII	991071	993772	YGR250C	.	-	991071	993772	0	1	2701	991062	Q4		
chrIV	242339	245042	YDL122W	.	+	242339	245042	0	1	2703	242337	Q4		
chrXII	70481	73184	YLL034C	.	-	70481	73184	0	1	2703	70474	Q4		
chrIV	378761	381465	YDL040C	.	-	378761	381465	0	1	2704	378758	Q4		
chrXIV	293008	295713	YNL183C	.	-	293008	295713	0	1	2705	293006	Q4		
chrIV	1243202	1245910	YDR385W	.	+	1243202	1245910	0	1	2708	1243201	Q4		
chrXVI	736910	739620	YPR105C	.	-	736910	739620	0	1	2710	736903	Q4		
chrX	349500	352212	YJL047C	.	-	349500	352212	0	1	2712	349497	Q4		
chrXIII	303100	305817	YMR016C	.	-	303100	305817	0	1	2717	303097	Q4		
chrXIII	869971	872691	YMR302C	.	-	869971	872691	0	1	2720	869963	Q4		
chrXIII	892759	895482	YMR309C	.	-	892759	895482	0	1	2723	892751	Q4		
chrXV	364310	367033	YOR018W	.	+	364310	367033	0	1	2723	364307	Q4		
chrXIV	28678	31403	YNL325C	.	-	28678	31403	0	1	2725	28676	Q4		
chrX	545716	548441	YJR059W	.	+	545716	548441	0	1	2725	545711	Q4		
chrXVI	514428	517153	YPL019C	.	-	514428	517153	0	1	2725	514423	Q4		
chrXIV	716342	719068	YNR051C	.	-	716342	719068	0	1	2726	716335	Q4		
chrVII	790336	793063	YGR150C	.	-	790336	793063	0	1	2727	790329	Q4		
chrXII	377984	380712	YLR115W	.	+	377984	380712	0	1	2728	377981	Q4		
chrVII	751218	753947	YGR130C	.	-	751218	753947	0	1	2729	751211	Q4		
chrVII	84617	87349	YGL216W	.	+	84617	87349	0	1	2732	84609	Q4		
chrXIV	241575	244308	YNL216W	.	+	241575	244308	0	1	2733	241573	Q4		
chrXVI	352702	355435	YPL105C	.	-	352702	355435	0	1	2733	352699	Q4		
chrV	108377	111112	YEL023C	.	-	108377	111112	0	1	2735	108376	Q4		
chrIV	289457	292193	YDL094C	.	-	289457	292193	0	1	2736	289455	Q4		
chrXIV	535188	537925	YNL049C	.	-	535188	537925	0	1	2737	535183	Q4		
chrX	106865	109604	YJL165C	.	-	106865	109604	0	1	2739	106864	Q4		
chrXVI	467156	469895	YPL045W	.	+	467156	469895	0	1	2739	467152	Q4		
chrXVI	393980	396722	YPL084W	.	+	393980	396722	0	1	2742	393977	Q4		
chrIV	622068	624813	YDR089W	.	+	622068	624813	0	1	2745	622062	Q4		
chrVIII	198591	201338	YHR047C	.	-	198591	201338	0	1	2747	198590	Q4		
chrXII	238908	241655	YLR047C	.	-	238908	241655	0	1	2747	238906	Q4		
chrIV	187864	190616	YDL148C	.	-	187864	190616	0	1	2752	187863	Q4		
chrXII	893627	896380	YLR386W	.	+	893627	896380	0	1	2753	893619	Q4		
chrXIV	549288	552042	YNL041C	.	-	549288	552042	0	1	2754	549283	Q4		
chrXII	374546	377303	YLR114C	.	-	374546	377303	0	1	2757	374543	Q4		
chrXV	712795	715554	YOR195W	.	+	712795	715554	0	1	2759	712788	Q4		
chrXV	575051	577811	YOR133W	.	+	575051	577811	0	1	2760	575046	Q4		
chrXIII	206262	209024	YML035C	.	-	206262	209024	0	1	2762	206260	Q4		
chrX	307888	310652	YJL070C	.	-	307888	310652	0	1	2764	307885	Q4		
chrXIV	473345	476109	YNL082W	.	+	473345	476109	0	1	2764	473341	Q4		
chrXVI	624243	627011	YPR029C	.	-	624243	627011	0	1	2768	624237	Q4		
chrXV	639408	642180	YOR162C	.	-	639408	642180	0	1	2772	639402	Q4		
chrXV	918526	921300	YOR322C	.	-	918526	921300	0	1	2774	918517	Q4		
chrV	295345	298120	YER069W	.	+	295345	298120	0	1	2775	295343	Q4		
chrXV	402664	405439	YOR038C	.	-	402664	405439	0	1	2775	402660	Q4		
chrX	91817	94593	YJL176C	.	-	91817	94593	0	1	2776	91808	Q4		
chrXVI	76603	79380	YPL249C	.	-	76603	79380	0	1	2777	76596	Q4		
chrX	365725	368502	YJL041W	.	+	365725	368502	0	1	2777	365722	Q4		
chrVII	965917	968695	YGR238C	.	-	965917	968695	0	1	2778	965908	Q4		
chrII	625706	628486	YBR202W	.	+	625706	628486	0	1	2780	625700	Q4		
chrII	779654	782436	YBR289W	.	+	779654	782436	0	1	2782	779647	Q4		
chrXIII	344162	346946	YMR037C	.	-	344162	346946	0	1	2784	344159	Q4		
chrX	60793	63579	YJL198W	.	+	60793	63579	0	1	2786	60787	Q4		
chrXVI	261546	264332	YPL153C	.	-	261546	264332	0	1	2786	261544	Q4		
chrI	110615	113403	YAL021C	.	-	110615	113403	0	1	2788	110614	Q4		
chrXVI	132811	135601	YPL221W	.	+	132811	135601	0	1	2790	132810	Q4		
chrXIII	401512	404303	YMR066W	.	+	401512	404303	0	1	2791	401508	Q4		
chrXI	296376	299168	YKL073W	.	+	296376	299168	0	1	2792	296374	Q4		
chrI	39207	41999	YAL056W	.	+	39207	41999	0	1	2792	39204	Q4		
chrIV	1315035	1317829	YDR422C	.	-	1315035	1317829	0	1	2794	1315034	Q4		
chrXII	799640	802437	YLR336C	.	-	799640	802437	0	1	2797	799633	Q4		
chrII	119305	122102	YBL052C	.	-	119305	122102	0	1	2797	119304	Q4		
chrIV	1178616	1181413	YDR351W	.	+	1178616	1181413	0	1	2797	1178615	Q4		
chrXIV	644162	646960	YNR011C	.	-	644162	646960	0	1	2798	644156	Q4		
chrXIII	148882	151682	YML061C	.	-	148882	151682	0	1	2800	148881	Q4		
chrII	344508	347308	YBR055C	.	-	344508	347308	0	1	2800	344505	Q4		
chrXI	635593	638394	YKR099W	.	+	635593	638394	0	1	2801	635587	Q4		
chrXII	395597	398398	YLR127C	.	-	395597	398398	0	1	2801	395594	Q4		
chrXII	748978	751782	YLR309C	.	-	748978	751782	0	1	2804	748971	Q4		
chrVII	631276	634082	YGR071C	.	-	631276	634082	0	1	2806	631270	Q4		
chrXVI	273173	275980	YPL147W	.	+	273173	275980	0	1	2807	273171	Q4		
chrX	251675	254487	YJL094C	.	-	251675	254487	0	1	2812	251673	Q4		
chrXII	868570	871383	YLR373C	.	-	868570	871383	0	1	2813	868562	Q4		
chrXIII	589933	592747	YMR165C	.	-	589933	592747	0	1	2814	589928	Q4		
chrXVI	220093	222908	YPL174C	.	-	220093	222908	0	1	2815	220091	Q4		
chrII	764839	767655	YBR281C	.	-	764839	767655	0	1	2816	764832	Q4		
chrXIV	45220	48037	YNL313C	.	-	45220	48037	0	1	2817	45216	Q4		
chrXV	936624	939441	YOR329C	.	-	936624	939441	0	1	2817	936615	Q4		
chrXIII	332005	334822	YMR031C	.	-	332005	334822	0	1	2817	332002	Q4		
chrXIV	413597	416414	YNL112W	.	+	413597	416414	0	1	2817	413593	Q4		
chrXV	256351	259170	YOL036W	.	+	256351	259170	0	1	2819	256349	Q4		
chrXII	88566	91386	YLL026W	.	+	88566	91386	0	1	2820	88558	Q4		
chrXVI	749151	751971	YPR112C	.	-	749151	751971	0	1	2820	749144	Q4		
chrV	523144	525965	YER169W	.	+	523144	525965	0	1	2821	523139	Q4		
chrXV	827924	830745	YOR270C	.	-	827924	830745	0	1	2821	827916	Q4		
chrXIV	68725	71549	YNL298W	.	+	68725	71549	0	1	2824	68719	Q4		
chrII	334140	336967	YBR049C	.	-	334140	336967	0	1	2827	334137	Q4		
chrXIII	217281	220108	YML029W	.	+	217281	220108	0	1	2827	217279	Q4		
chrXII	234894	237722	YLR045C	.	-	234894	237722	0	1	2828	234892	Q4		
chrXIV	648925	651755	YNR013C	.	-	648925	651755	0	1	2830	648919	Q4		
chrXIV	230925	233757	YNL221C	.	-	230925	233757	0	1	2832	230923	Q4		
chrXIII	74230	77063	YML099C	.	-	74230	77063	0	1	2833	74223	Q4		
chrVII	334838	337677	YGL093W	.	+	334838	337677	0	1	2839	334835	Q4		
chrIV	1407352	1410192	YDR475C	.	-	1407352	1410192	0	1	2840	1407351	Q4		
chrIV	832736	835576	YDR186C	.	-	832736	835576	0	1	2840	832728	Q4		
chrXII	881991	884833	YLR382C	.	-	881991	884833	0	1	2842	881983	Q4		
chrVII	59075	61919	YGL233W	.	+	59075	61919	0	1	2844	59070	Q4		
chrXII	617484	620329	YLR240W	.	+	617484	620329	0	1	2845	617478	Q4		
chrXVI	713235	716081	YPR089W	.	+	713235	716081	0	1	2846	713228	Q4		
chrII	174731	177579	YBL023C	.	-	174731	177579	0	1	2848	174730	Q4		
chrX	330319	333174	YJL056C	.	-	330319	333174	0	1	2855	330316	Q4		
chrII	198922	201777	YBL014C	.	-	198922	201777	0	1	2855	198921	Q4		
chrV	517925	520781	YER167W	.	+	517925	520781	0	1	2856	517920	Q4		
chrXIII	445429	448285	YMR089C	.	-	445429	448285	0	1	2856	445425	Q4		
chrXIV	202145	205004	YNL238W	.	+	202145	205004	0	1	2859	202143	Q4		
chrXIV	34687	37552	YNL321W	.	+	34687	37552	0	1	2865	34684	Q4		
chrXVI	79527	82393	YPL248C	.	-	79527	82393	0	1	2866	79520	Q4		
chrX	358351	361217	YJL043W	.	+	358351	361217	0	1	2866	358348	Q4		
chrII	301920	304786	YBR033W	.	+	301920	304786	0	1	2866	301917	Q4		
chrXII	599799	602666	YLR228C	.	-	599799	602666	0	1	2867	599794	Q4		
chrXI	586642	589509	YKR079C	.	-	586642	589509	0	1	2867	586637	Q4		
chrV	374938	377805	YER109C	.	-	374938	377805	0	1	2867	374935	Q4		
chrXIII	209456	212323	YML034W	.	+	209456	212323	0	1	2867	209454	Q4		
chrVII	64318	67188	YGL229C	.	-	64318	67188	0	1	2870	64312	Q4		
chrIII	173652	176523	YCR030C	.	-	173652	176523	0	1	2871	173651	Q4		
chrIII	310943	313816	YCR106W	.	+	310943	313816	0	1	2873	310940	Q4		
chrXVI	799200	802074	YPR135W	.	+	799200	802074	0	1	2874	799193	Q4		
chrIV	494566	497441	YDR027C	.	-	494566	497441	0	1	2875	494562	Q4		
chrXIII	83065	85943	YML093W	.	+	83065	85943	0	1	2878	83057	Q4		
chrV	469616	472498	YER151C	.	-	469616	472498	0	1	2882	469612	Q4		
chrV	215006	217890	YER032W	.	+	215006	217890	0	1	2884	215004	Q4		
chrXI	605550	608442	YKR089C	.	-	605550	608442	0	1	2892	605544	Q4		
chrXV	1031404	1034301	YOR371C	.	-	1031404	1034301	0	1	2897	1031403	Q4		
chrXI	213926	216824	YKL121W	.	+	213926	216824	0	1	2898	213924	Q4		
chrIV	607268	610168	YDR081C	.	-	607268	610168	0	1	2900	607262	Q4		
chrXVI	539148	542048	YPL008W	.	+	539148	542048	0	1	2900	539143	Q4		
chrXV	749213	752114	YOR217W	.	+	749213	752114	0	1	2901	749206	Q4		
chrIII	194316	197219	YCR037C	.	-	194316	197219	0	1	2903	194315	Q4		
chrVIII	320238	323142	YHR103W	.	+	320238	323142	0	1	2904	320235	Q4		
chrXII	934362	937266	YLR409C	.	-	934362	937266	0	1	2904	934353	Q4		
chrXIV	746861	749767	YNR063W	.	+	746861	749767	0	1	2906	746854	Q4		
chrXVI	610305	613212	YPR024W	.	+	610305	613212	0	1	2907	610299	Q4		
chrXII	143190	146101	YLL003W	.	+	143190	146101	0	1	2911	143189	Q4		
chrV	298910	301822	YER070W	.	+	298910	301822	0	1	2912	298908	Q4		
chrVII	601612	604526	YGR056W	.	+	601612	604526	0	1	2914	601606	Q4		
chrXI	454216	457131	YKR009C	.	-	454216	457131	0	1	2915	454212	Q4		
chrVII	238291	241208	YGL141W	.	+	238291	241208	0	1	2917	238289	Q4		
chrXII	841274	844191	YLR357W	.	+	841274	844191	0	1	2917	841266	Q4		
chrXVI	176209	179127	YPL195W	.	+	176209	179127	0	1	2918	176208	Q4		
chrXII	32312	35232	YLL054C	.	-	32312	35232	0	1	2920	32309	Q4		
chrII	270844	273765	YBR017C	.	-	270844	273765	0	1	2921	270842	Q4		
chrV	202159	205082	YER024W	.	+	202159	205082	0	1	2923	202157	Q4		
chrIX	279965	282890	YIL038C	.	-	279965	282890	0	1	2925	279963	Q4		
chrXII	434602	437531	YLR148W	.	+	434602	437531	0	1	2929	434598	Q4		
chrXIII	142115	145045	YML065W	.	+	142115	145045	0	1	2930	142114	Q4		
chrXII	1036014	1038944	YLR451W	.	+	1036014	1038944	0	1	2930	1036013	Q4		
chrIV	960307	963241	YDR251W	.	+	960307	963241	0	1	2934	960298	Q4		
